user_id,item_id
32,582
32,512
32,499
32,493
32,484
32,400
32,378
32,324
33,623
33,569
33,500
33,493
33,479
33,466
33,464
33,459
33,407
33,405
34,628
34,623
34,616
34,603
34,535
34,533
34,526
34,524
34,497
34,492
35,643
35,616
35,614
35,595
35,591
35,564
35,503
35,489
35,486
35,480
36,629
36,627
36,622
36,609
36,598
36,587
36,584
36,547
36,546
36,503
37,645
37,628
37,626
37,599
37,558
37,553
37,523
37,516
37,492
37,455
38,617
38,612
38,595
38,561
38,500
38,439
38,438
38,173
38,170
38,131
39,607
39,593
39,572
39,553
39,536
39,533
39,519
39,481
39,475
39,474
40,620
40,614
40,613
40,580
40,555
40,553
40,548
40,539
40,525
40,510
41,642
41,616
41,590
41,559
41,492
41,490
41,476
41,474
41,452
41,449
42,646
42,608
42,599
42,590
42,541
42,480
42,471
42,449
42,448
42,447
43,651
43,631
43,629
43,612
43,590
43,563
43,562
43,550
43,547
43,538
44,214
44,199
44,187
44,185
44,160
44,144
44,117
44,110
44,108
44,92
45,642
45,624
45,599
45,533
45,522
45,514
45,490
45,456
45,204
45,169
46,643
46,641
46,632
46,613
46,610
46,593
46,591
46,552
46,523
46,522
47,630
47,620
47,598
47,595
47,572
47,571
47,566
47,565
47,542
47,513
48,643
48,631
48,625
48,595
48,555
48,553
48,538
48,502
48,496
48,480
49,631
49,568
49,562
49,560
49,550
49,472
49,457
49,453
49,433
49,215
50,835
50,834
50,806
50,801
50,787
50,757
50,748
50,696
50,695
50,668
51,823
51,812
51,810
51,785
51,692
51,664
51,201
51,142
51,124
51,121
52,866
52,825
52,818
52,801
52,800
52,794
52,778
52,752
52,701
52,645
53,832
53,813
53,752
53,744
53,726
53,717
53,688
53,684
53,674
53,646
54,851
54,839
54,802
54,797
54,778
54,768
54,756
54,746
54,733
54,703
55,862
55,837
55,827
55,802
55,797
55,789
55,738
55,731
55,730
55,710
56,861
56,842
56,816
56,793
56,773
56,768
56,762
56,756
56,696
56,668
57,183
57,169
57,151
57,138
57,137
57,124
57,108
57,97
57,68
57,59
58,208
58,164
58,157
58,147
58,119
58,97
58,86
58,76
58,68
58,34
59,859
59,836
59,797
59,785
59,768
59,752
59,747
59,746
59,694
59,670
60,871
60,868
60,858
60,781
60,767
60,683
60,682
60,215
60,178
60,153
61,864
61,862
61,789
61,779
61,739
61,736
61,735
61,721
61,671
61,665
62,859
62,811
62,808
62,799
62,781
62,706
62,689
62,680
62,679
62,671
63,214
63,206
63,205
63,199
63,169
63,138
63,135
63,115
63,110
63,91
64,840
64,839
64,830
64,823
64,820
64,814
64,805
64,797
64,775
64,759
65,816
65,781
65,779
65,769
65,768
65,741
65,740
65,652
65,341
65,310
66,823
66,776
66,732
66,662
66,661
66,643
66,605
66,562
66,528
66,505
67,862
67,854
67,823
67,817
67,749
67,737
67,721
67,695
67,672
67,666
68,610
68,603
68,597
68,576
68,553
68,542
68,539
68,504
68,483
68,467
69,865
69,843
69,814
69,806
69,786
69,714
69,412
69,394
69,392
69,366
70,841
70,789
70,736
70,719
70,718
70,680
70,676
70,661
70,209
70,154
71,200
71,186
71,151
71,149
71,137
71,132
71,129
71,105
71,90
71,77
72,863
72,833
72,805
72,792
72,771
72,660
72,653
72,214
72,185
72,160
73,839
73,811
73,809
73,778
73,775
73,752
73,743
73,675
73,1059
73,1050
74,1087
74,1060
74,1049
74,1029
74,1005
74,996
74,983
74,903
74,192
74,180
75,852
75,843
75,830
75,823
75,808
75,806
75,805
75,781
75,775
75,753
76,1066
76,1025
76,1024
76,1020
76,960
76,957
76,949
76,920
76,919
76,915
77,1083
77,1069
77,1061
77,1020
77,988
77,919
77,917
77,913
77,903
77,892
78,1077
78,1050
78,1002
78,988
78,960
78,955
78,952
78,916
78,904
78,882
79,1069
79,1051
79,982
79,956
79,915
79,904
79,900
79,890
79,413
79,384
80,1090
80,1086
80,1025
80,1003
80,1001
80,1000
80,982
80,955
80,948
80,945
81,1084
81,1051
81,1024
81,1019
81,962
81,944
81,939
81,933
81,895
81,893
82,1058
82,1055
82,1042
82,985
82,958
82,874
82,645
82,633
82,608
82,601
83,1084
83,1060
83,986
83,958
83,954
83,942
83,932
83,927
83,910
83,899
84,1082
84,1066
84,1047
84,1021
84,1018
84,987
84,983
84,973
84,965
84,961
85,1078
85,1061
85,1058
85,1029
85,1019
85,1018
85,1014
85,1006
85,1003
85,996
86,1026
86,989
86,977
86,968
86,961
86,957
86,928
86,895
86,894
86,801
87,1066
87,1061
87,1045
87,1016
87,1013
87,995
87,967
87,827
87,819
87,802
88,1078
88,1035
88,1032
88,1029
88,1019
88,992
88,986
88,928
88,902
88,899
89,208
89,203
89,179
89,160
89,90
89,70
89,45
89,44
89,14
89,1077
90,209
90,203
90,190
90,138
90,124
90,88
90,67
90,53
90,44
90,42
91,1088
91,1081
91,1062
91,1035
91,1034
91,1012
91,1002
91,975
91,968
91,956
92,1084
92,1073
92,1066
92,1045
92,1028
92,1013
92,1009
92,968
92,923
92,877
93,1054
93,1047
93,1046
93,1028
93,994
93,987
93,907
93,862
93,782
93,774
94,1064
94,1063
94,992
94,975
94,935
94,915
94,883
94,872
94,176
94,175
95,1075
95,1058
95,1031
95,973
95,943
95,907
95,417
95,396
95,379
95,343
96,215
96,117
96,71
96,51
96,50
96,43
96,20
96,10
96,3
96,643
97,1038
97,1021
97,970
97,967
97,944
97,938
97,929
97,640
97,629
97,607
98,1065
98,1058
98,1046
98,1040
98,1031
98,984
98,983
98,980
98,978
98,952
99,1069
99,1066
99,1029
99,1028
99,995
99,964
99,957
99,933
99,932
99,929
100,1074
100,1050
100,949
100,944
100,901
100,897
100,423
100,365
100,353
100,347
101,1078
101,1077
101,1073
101,1059
101,1058
101,1001
101,969
101,933
101,877
101,196
102,394
102,371
102,355
102,334
102,278
102,260
102,256
102,253
102,228
102,226
103,1059
103,1058
103,1048
103,1044
103,1036
103,1034
103,981
103,965
103,952
103,913
104,1090
104,1075
104,1043
104,1023
104,970
104,969
104,949
104,920
104,892
104,784
105,1311
105,1294
105,1266
105,1253
105,1252
105,1240
105,1233
105,1221
105,1213
105,1209
106,1296
106,1286
106,1279
106,1275
106,1256
106,1208
106,1182
106,1178
106,1177
106,1118
107,1273
107,1239
107,1234
107,1197
107,1188
107,1182
107,1148
107,1124
107,1107
107,357
108,1309
108,1260
108,1257
108,1248
108,1247
108,1241
108,1228
108,1188
108,1186
108,1181
109,868
109,779
109,727
109,710
109,691
109,1293
109,1279
109,1254
109,1247
109,1236
110,1277
110,1256
110,1232
110,1218
110,1199
110,1180
110,1144
110,1141
110,1133
110,1096
111,207
111,206
111,195
111,186
111,183
111,103
111,90
111,89
111,86
111,63
112,1276
112,1272
112,1253
112,1221
112,1200
112,1195
112,1167
112,1140
112,1128
112,1106
113,1307
113,1295
113,1266
113,1188
113,1187
113,1172
113,1160
113,1154
113,1131
113,1096
114,1268
114,1219
114,1202
114,1188
114,1187
114,1171
114,1165
114,1159
114,1147
114,1136
115,1269
115,1261
115,1252
115,1230
115,1199
115,1179
115,1156
115,1125
115,1121
115,1104
116,1297
116,1290
116,1285
116,1268
116,1244
116,1177
116,1175
116,1140
116,867
116,802
117,186
117,160
117,158
117,126
117,125
117,71
117,54
117,10
117,9
117,1016
118,1311
118,1300
118,1269
118,1211
118,1194
118,1182
118,588
118,576
118,572
118,540
119,214
119,164
119,159
119,156
119,51
119,15
119,1068
119,1059
119,1046
119,1007
120,1295
120,1292
120,1270
120,1222
120,1188
120,1176
120,1174
120,1128
120,1121
120,405
121,1304
121,1262
121,1259
121,1234
121,1212
121,1171
121,1168
121,1081
121,1069
121,1016
122,1298
122,1283
122,1268
122,1250
122,1219
122,1213
122,1155
122,185
122,170
122,168
123,1289
123,1285
123,1247
123,1239
123,1218
123,1217
123,1197
123,1192
123,1189
123,1182
124,1268
124,1260
124,1240
124,1220
124,1194
124,1180
124,1172
124,1149
124,1140
124,1134
125,1304
125,1287
125,1272
125,1266
125,1258
125,1199
125,1162
125,390
125,387
125,373
126,1301
126,1284
126,1256
126,1224
126,1161
126,1132
126,1123
126,1099
126,425
126,388
127,1304
127,1300
127,1285
127,1275
127,1237
127,1181
127,1171
127,1166
127,1129
127,1124
128,1288
128,1269
128,1255
128,1214
128,1195
128,1143
128,847
128,822
128,781
128,772
129,647
129,632
129,626
129,620
129,605
129,578
129,566
129,549
129,509
129,496
130,1309
130,1249
130,1235
130,1216
130,1202
130,1201
130,1200
130,1190
130,634
130,608
131,648
131,635
131,564
131,524
131,495
131,489
131,451
131,437
131,1307
131,1300
132,1306
132,1300
132,1297
132,1294
132,1275
132,1264
132,1224
132,1208
132,1194
132,1183
133,407
133,363
133,327
133,312
133,291
133,280
133,1307
133,1299
133,1231
133,1230
134,1298
134,1290
134,1244
134,1210
134,1209
134,1208
134,1203
134,1187
134,1139
134,1128
135,1261
135,1258
135,1248
135,1206
135,1187
135,1116
135,1114
135,1111
135,406
135,386
136,1293
136,1285
136,1161
136,1135
136,1117
136,1109
136,634
136,624
136,602
136,568
137,1311
137,1273
137,1265
137,1234
137,1219
137,1216
137,1204
137,1200
137,1163
137,1121
138,643
138,557
138,512
138,507
138,505
138,495
138,487
138,464
138,463
138,440
139,1305
139,1296
139,1250
139,1222
139,1202
139,1136
139,831
139,815
139,809
139,803
140,1280
140,1273
140,1269
140,1254
140,1193
140,1181
140,1175
140,1109
140,1106
140,1094
141,794
141,757
141,700
141,684
141,669
141,1308
141,1306
141,1284
141,1275
141,1270
142,1294
142,1283
142,1281
142,1238
142,1231
142,1229
142,1215
142,1209
142,1207
142,1206
143,1248
143,1214
143,1185
143,1175
143,1174
143,1105
143,209
143,198
143,195
143,188
144,211
144,208
144,186
144,183
144,175
144,161
144,122
144,107
144,92
144,88
145,1528
145,1512
145,1498
145,1477
145,1465
145,1454
145,1428
145,1426
145,1412
145,1400
146,1472
146,1470
146,1457
146,1453
146,1450
146,1368
146,1363
146,1358
146,1356
146,1328
147,1519
147,1509
147,1483
147,1480
147,1433
147,1385
147,1373
147,1349
147,1343
147,1335
148,1523
148,1496
148,1466
148,1447
148,1444
148,1441
148,1415
148,1413
148,1370
148,1367
149,1519
149,1491
149,1487
149,1486
149,1478
149,1474
149,1470
149,1452
149,1412
149,1404
150,1511
150,1501
150,1434
150,1425
150,1405
150,1369
150,1343
150,1337
150,1332
150,837
151,1497
151,1490
151,1481
151,1457
151,1442
151,1430
151,1387
151,1380
151,1374
151,1341
152,609
152,601
152,577
152,553
152,546
152,516
152,514
152,510
152,502
152,497
153,209
153,192
153,164
153,135
153,129
153,98
153,86
153,76
153,35
153,28
154,1528
154,1512
154,1505
154,1493
154,1424
154,1422
154,1420
154,1417
154,1378
154,1337
155,1523
155,1522
155,1499
155,1494
155,1474
155,1418
155,1402
155,1374
155,1364
155,1329
156,1511
156,1488
156,1462
156,1432
156,1427
156,1387
156,1381
156,1359
156,1352
156,1351
157,1508
157,1492
157,1458
157,1430
157,1426
157,1418
157,1410
157,1395
157,1381
157,1342
158,1501
158,1481
158,1477
158,1471
158,1452
158,1344
158,1333
158,1331
158,1090
158,1067
159,403
159,398
159,347
159,324
159,230
159,229
159,191
159,188
159,139
159,132
160,632
160,594
160,487
160,469
160,417
160,388
160,383
160,362
160,361
160,358
161,182
161,168
161,156
161,128
161,72
161,51
161,47
161,21
161,20
161,616
162,1518
162,1490
162,1468
162,1454
162,1441
162,1439
162,1410
162,1395
162,1359
162,1313
163,208
163,206
163,203
163,196
163,171
163,125
163,95
163,80
163,638
163,590
164,1526
164,1496
164,1477
164,1474
164,1420
164,1399
164,1377
164,1371
164,1360
164,416
165,1293
165,1281
165,1258
165,1253
165,1241
165,1200
165,1181
165,1175
165,1163
165,1161
166,133
166,114
166,52
166,40
166,25
166,1505
166,1492
166,1489
166,1487
166,1438
167,629
167,616
167,603
167,594
167,563
167,491
167,486
167,468
167,466
167,465
168,203
168,184
168,177
168,176
168,161
168,159
168,81
168,59
168,29
168,28
169,1520
169,1499
169,1481
169,1469
169,1468
169,1460
169,1426
169,1425
169,1372
169,1354
170,1507
170,1505
170,1471
170,1463
170,1459
170,1422
170,1403
170,1392
170,1389
170,1354
171,198
171,196
171,167
171,163
171,152
171,150
171,109
171,42
171,25
171,20
172,1524
172,1497
172,1398
172,1396
172,1374
172,1362
172,208
172,196
172,135
172,90
173,1439
173,1365
173,1331
173,1322
173,209
173,202
173,180
173,167
173,164
173,134
174,1528
174,1496
174,1495
174,1470
174,1430
174,1429
174,1390
174,1389
174,1345
174,1337
175,204
175,191
175,181
175,174
175,164
175,136
175,122
175,91
175,9
175,0
176,1528
176,1504
176,1499
176,1459
176,1417
176,1415
176,1409
176,1399
176,1377
176,1338
177,1297
177,1256
177,1243
177,1237
177,1203
177,1201
177,1187
177,1165
177,1146
177,862
178,1525
178,1520
178,1495
178,1472
178,1464
178,1446
178,1440
178,1433
178,1402
178,1371
179,1523
179,1511
179,1445
179,1443
179,1405
179,1400
179,1393
179,1340
179,178
179,175
180,1526
180,1517
180,1515
180,1514
180,1480
180,1426
180,1367
180,1348
180,1318
180,209
181,1511
181,1461
181,1415
181,1411
181,1392
181,1386
181,1364
181,1357
181,1355
181,1337
182,1528
182,1506
182,1503
182,1489
182,1476
182,1465
182,1423
182,1411
182,1381
182,1360
183,1506
183,1429
183,1428
183,1410
183,1399
183,1384
183,1317
183,1313
183,651
183,611
184,1469
184,1458
184,1447
184,1444
184,1441
184,1406
184,1352
184,1351
184,1324
184,1313
185,1479
185,1463
185,1442
185,1403
185,1383
185,1356
185,1345
185,651
185,642
185,626
186,1522
186,1513
186,1506
186,1499
186,1413
186,1399
186,1364
186,1321
186,1314
186,1299
187,1483
187,1343
187,1336
187,1322
187,1078
187,1068
187,1043
187,1028
187,994
187,984
188,1439
188,1425
188,1400
188,1374
188,1336
188,1335
188,1334
188,1327
188,372
188,370
189,215
189,174
189,166
189,153
189,88
189,58
189,24
189,21
189,13
189,1075
190,1444
190,1380
190,1366
190,1347
190,1337
190,1328
190,1327
190,210
190,152
190,148
191,1462
191,1432
191,1421
191,1409
191,1368
191,1360
191,1356
191,1351
191,1347
191,1706
192,1666
192,1658
192,1650
192,1633
192,1604
192,1586
192,1583
192,1564
192,1537
192,1079
193,189
193,177
193,167
193,71
193,69
193,55
193,47
193,45
193,18
193,1
194,634
194,630
194,620
194,619
194,578
194,577
194,572
194,570
194,563
194,552
195,870
195,857
195,847
195,842
195,838
195,802
195,794
195,781
195,771
195,753
196,204
196,163
196,159
196,127
196,125
196,99
196,92
196,88
196,57
196,52
197,1744
197,1708
197,1673
197,1666
197,1665
197,1650
197,1618
197,1598
197,1596
197,1590
198,1478
198,1476
198,1395
198,1392
198,1373
198,1362
198,1339
198,1323
198,1320
198,1728
199,1721
199,1716
199,1706
199,1666
199,1659
199,1634
199,1628
199,1614
199,1599
199,1591
200,1091
200,1069
200,1054
200,1037
200,1006
200,961
200,643
200,600
200,557
200,553
201,596
201,574
201,534
201,521
201,512
201,487
201,213
201,201
201,193
201,160
202,207
202,137
202,130
202,125
202,71
202,1310
202,1273
202,1191
202,1176
202,1166
203,636
203,600
203,588
203,587
203,532
203,516
203,479
203,475
203,438
203,202
204,1647
204,1644
204,1620
204,1593
204,1570
204,1562
204,1561
204,1555
204,1542
204,1540
205,1671
205,1622
205,1570
205,1541
205,1067
205,1034
205,1000
205,973
205,959
205,936
206,1737
206,1731
206,1725
206,1710
206,1655
206,1589
206,1578
206,1566
206,1551
206,422
207,860
207,857
207,809
207,763
207,761
207,750
207,734
207,733
207,730
207,715
208,397
208,374
208,336
208,280
208,267
208,235
208,227
208,220
208,649
208,622
209,620
209,598
209,591
209,586
209,567
209,557
209,542
209,526
209,524
209,496
210,642
210,633
210,616
210,601
210,594
210,573
210,562
210,464
210,463
210,212
211,1722
211,1715
211,1648
211,1646
211,1640
211,1613
211,1603
211,1578
211,1569
211,1556
212,1064
212,968
212,959
212,955
212,953
212,934
212,926
212,922
212,901
212,885
213,1739
213,1662
213,1597
213,1587
213,1562
213,393
213,354
213,348
213,325
213,281
214,1307
214,1306
214,1304
214,1253
214,1250
214,1217
214,1135
214,1134
214,1125
214,1123
215,644
215,629
215,620
215,604
215,558
215,452
215,450
215,447
215,841
215,830
216,418
216,357
216,314
216,294
216,274
216,1505
216,1497
216,1495
216,1410
216,1389
217,1728
217,1723
217,1722
217,1699
217,1659
217,1652
217,1597
217,1572
217,1559
217,1556
218,1743
218,1709
218,1702
218,1685
218,1653
218,1650
218,1626
218,1625
218,1610
218,1589
219,860
219,825
219,793
219,792
219,727
219,652
219,602
219,583
219,559
219,555
220,1496
220,1473
220,1469
220,1461
220,1439
220,1435
220,1407
220,1362
220,1344
220,1682
221,1294
221,1288
221,1258
221,1254
221,1247
221,1230
221,1208
221,1204
221,1186
221,1163
222,864
222,863
222,846
222,752
222,709
222,707
222,698
222,681
222,1497
222,1488
223,1742
223,1737
223,1727
223,1705
223,1694
223,1674
223,1656
223,1620
223,1618
223,1585
224,859
224,835
224,716
224,695
224,676
224,666
224,654
224,652
224,1301
224,1260
225,1306
225,1303
225,1294
225,1287
225,1268
225,1245
225,1228
225,1208
225,1191
225,1170
226,145
226,144
226,124
226,107
226,104
226,97
226,89
226,61
226,38
226,9
227,1740
227,1717
227,1704
227,1683
227,1612
227,1568
227,1564
227,1559
227,1553
227,1551
228,1738
228,1705
228,1683
228,1656
228,1655
228,1654
228,1613
228,1583
228,1576
228,1569
229,201
229,185
229,146
229,134
229,110
229,106
229,92
229,80
229,72
229,43
230,1630
230,1602
230,1570
230,1567
230,1566
230,1565
230,1548
230,866
230,863
230,844
231,172
231,147
231,137
231,125
231,118
231,99
231,48
231,37
231,606
231,585
232,1732
232,1697
232,1694
232,1684
232,1659
232,1640
232,1625
232,1564
232,1555
232,1542
233,1680
233,1674
233,1668
233,1662
233,1657
233,1638
233,1629
233,1554
233,1544
233,1543
234,1717
234,1712
234,1653
234,1643
234,1627
234,1560
234,1551
234,1546
234,1537
234,1299
235,832
235,822
235,817
235,778
235,763
235,746
235,713
235,704
235,688
235,681
236,1278
236,1275
236,1253
236,1245
236,1239
236,1203
236,1191
236,1158
236,1150
236,1148
237,1306
237,1305
237,1303
237,1302
237,1289
237,1221
237,1220
237,1204
237,1201
237,1179
238,632
238,605
238,585
238,560
238,556
238,529
238,526
238,514
238,497
238,478
239,1703
239,1696
239,1672
239,1662
239,1611
239,1603
239,1602
239,1574
239,1528
239,1500
240,1738
240,1696
240,1678
240,1672
240,1624
240,1562
240,1540
240,1538
240,1513
240,1485
241,794
241,773
241,765
241,752
241,747
241,744
241,721
241,661
241,653
241,612
242,1505
242,1489
242,1447
242,1412
242,1402
242,1397
242,1084
242,1066
242,1043
242,1013
243,1518
243,1508
243,1474
243,1438
243,1364
243,1361
243,1344
243,1331
243,426
243,423
244,422
244,368
244,358
244,338
244,311
244,222
244,1729
244,1698
244,1688
244,1679
245,854
245,853
245,851
245,844
245,834
245,790
245,745
245,734
245,713
245,700
246,209
246,154
246,134
246,102
246,97
246,71
246,64
246,59
246,26
246,25
247,1734
247,1728
247,1711
247,1691
247,1673
247,1635
247,1631
247,1616
247,1583
247,412
248,1742
248,1705
248,1700
248,1699
248,1694
248,1665
248,1656
248,1652
248,1602
248,1591
249,204
249,154
249,42
249,19
249,12
249,577
249,575
249,528
249,478
249,454
250,602
250,591
250,578
250,567
250,514
250,500
250,490
250,449
250,437
250,436
251,1700
251,1682
251,1677
251,1664
251,1576
251,1555
251,1549
251,849
251,812
251,811
252,215
252,199
252,161
252,154
252,126
252,122
252,97
252,90
252,66
252,48
253,197
253,162
253,160
253,129
253,97
253,851
253,827
253,810
253,801
253,785
254,159
254,119
254,31
254,7
254,647
254,640
254,620
254,617
254,596
254,591
255,193
255,185
255,135
255,89
255,71
255,49
255,20
255,7
255,1738
255,1735
256,176
256,154
256,144
256,88
256,83
256,69
256,57
256,31
256,10
256,7
257,1726
257,1724
257,1715
257,1713
257,1656
257,1652
257,1645
257,1635
257,1611
257,1565
258,211
258,200
258,188
258,186
258,171
258,123
258,121
258,78
258,31
258,29
259,622
259,608
259,577
259,576
259,573
259,561
259,539
259,516
259,463
259,458
260,191
260,183
260,151
260,117
260,85
260,66
260,47
260,22
260,19
260,12
261,1494
261,1441
261,1423
261,1421
261,1394
261,1367
261,1363
261,1323
261,1056
261,1026
262,166
262,147
262,137
262,131
262,89
262,6
262,3
262,632
262,601
262,586
263,1710
263,1687
263,1610
263,1596
263,1569
263,1553
263,399
263,393
263,387
263,365
264,1734
264,1722
264,1713
264,1702
264,1633
264,1607
264,1562
264,1545
264,1529
264,188
265,1721
265,1674
265,1667
265,1607
265,1600
265,1571
265,1305
265,1292
265,1227
265,1223
266,1723
266,1720
266,1714
266,1702
266,1680
266,1677
266,1668
266,1663
266,1648
266,1598
267,859
267,847
267,833
267,822
267,821
267,820
267,797
267,795
267,744
267,733
268,647
268,621
268,601
268,582
268,547
268,498
268,480
268,451
268,445
268,832
269,1698
269,1680
269,1633
269,1616
269,1572
269,1531
269,1530
269,1520
269,1512
269,1488
270,1490
270,1427
270,1410
270,1401
270,1380
270,1366
270,1358
270,1340
270,1327
270,1324
271,215
271,151
271,115
271,94
271,72
271,45
271,40
271,37
271,1949
271,1948
272,1073
272,1019
272,992
272,971
272,955
272,927
272,906
272,902
272,1944
272,1932
273,416
273,362
273,357
273,354
273,328
273,302
273,282
273,278
273,213
273,199
274,1926
274,1914
274,1901
274,1854
274,1843
274,1798
274,1772
274,1756
274,867
274,861
275,1606
275,1585
275,1570
275,1549
275,857
275,839
275,837
275,829
275,816
275,809
276,210
276,192
276,190
276,187
276,172
276,164
276,160
276,141
276,135
276,97
277,646
277,638
277,627
277,625
277,601
277,595
277,581
277,570
277,562
277,547
278,614
278,557
278,535
278,529
278,503
278,463
278,458
278,1895
278,1891
278,1880
279,177
279,172
279,163
279,146
279,99
279,36
279,11
279,616
279,613
279,598
280,186
280,158
280,84
280,57
280,50
280,1459
280,1412
280,1407
280,1404
280,1398
281,1304
281,1300
281,1284
281,1265
281,1236
281,1216
281,1214
281,1156
281,1113
281,1517
282,1957
282,1951
282,1895
282,1871
282,1870
282,1860
282,1786
282,1785
282,1770
282,1767
283,1881
283,1871
283,1859
283,1847
283,1835
283,1823
283,1764
283,1085
283,1055
283,1029
284,1304
284,1289
284,1281
284,1280
284,1271
284,1264
284,1254
284,1221
284,1208
284,1183
285,206
285,196
285,185
285,113
285,102
285,88
285,39
285,645
285,625
285,612
286,194
286,154
286,104
286,93
286,16
286,13
286,0
286,1073
286,1071
286,1047
287,627
287,580
287,576
287,571
287,558
287,556
287,549
287,539
287,479
287,474
288,211
288,149
288,100
288,68
288,67
288,66
288,1735
288,1725
288,1718
288,1703
289,1500
289,1490
289,1489
289,1479
289,1456
289,1455
289,1452
289,1428
289,1411
289,1379
290,1943
290,1937
290,1928
290,1926
290,1909
290,1899
290,1898
290,1854
290,1826
290,1794
291,411
291,399
291,389
291,343
291,332
291,251
291,242
291,1528
291,1517
291,1486
292,1941
292,1937
292,1935
292,1929
292,1916
292,1912
292,1876
292,1851
292,1812
292,1803
293,1311
293,1266
293,1162
293,1150
293,1129
293,1113
293,1079
293,1065
293,1049
293,1026
294,848
294,803
294,789
294,784
294,777
294,741
294,739
294,709
294,693
294,1300
295,161
295,134
295,116
295,102
295,78
295,61
295,60
295,41
295,29
295,8
296,1958
296,1957
296,1933
296,1921
296,1863
296,1829
296,1813
296,1787
296,1785
296,1752
297,1691
297,1689
297,1665
297,1657
297,1650
297,1611
297,1608
297,1601
297,1582
297,1581
298,1921
298,1910
298,1885
298,1860
298,1852
298,1826
298,1824
298,1813
298,1811
298,1809
299,617
299,596
299,581
299,577
299,565
299,555
299,552
299,551
299,549
299,542
300,203
300,192
300,171
300,170
300,164
300,154
300,148
300,134
300,104
300,88
301,211
301,206
301,185
301,105
301,92
301,84
301,78
301,77
301,66
301,46
302,1089
302,1081
302,1061
302,930
302,924
302,922
302,921
302,908
302,904
302,881
303,202
303,167
303,141
303,77
303,50
303,46
303,26
303,14
303,8
303,0
304,190
304,167
304,156
304,152
304,26
304,24
304,379
304,361
304,336
304,315
305,1928
305,1917
305,1794
305,1745
305,1279
305,1260
305,1255
305,1253
305,1245
305,1237
306,202
306,197
306,182
306,141
306,68
306,66
306,57
306,51
306,32
306,12
307,1739
307,1737
307,1720
307,1704
307,1693
307,1678
307,1958
307,1945
307,1878
307,1817
308,202
308,184
308,119
308,116
308,115
308,102
308,57
308,27
308,2
308,597
309,212
309,201
309,143
309,117
309,113
309,106
309,101
309,70
309,36
309,27
310,1089
310,1035
310,1029
310,1026
310,1017
310,1009
310,1005
310,992
310,983
310,980
311,425
311,422
311,414
311,394
311,360
311,356
311,337
311,281
311,275
311,270
312,1724
312,1697
312,1658
312,1642
312,1635
312,1624
312,1604
312,1556
312,859
312,829
313,1934
313,1916
313,1906
313,1883
313,1859
313,1830
313,1824
313,1749
313,214
313,183
314,136
314,126
314,110
314,99
314,82
314,79
314,71
314,68
314,25
314,23
315,1229
315,1162
315,1132
315,1098
315,1715
315,1707
315,1701
315,1687
315,1669
315,1661
316,1048
316,1045
